"","proj","AUC","Brier","Chi","Pval"
"369","Marlin_ExtruderAutoFan",0.796001518934633,0.136229541121165,NA,NA
"370","marytts",0.776287509220748,0.193322670890032,NA,NA
"371","maven-release",0.840876608661831,0.135227456383319,NA,NA
"372","mcidasv",0.672677195420357,0.169613197890006,NA,NA
"373","mDNSResponder",0.71630958512298,0.154373951630181,NA,NA
"374","MDSplus",0.651293251905065,0.158233105149811,NA,NA
"375","mediacloud",0.703042612835818,0.126906838234325,NA,NA
"376","melati",0.761127422469975,0.0758319202430511,NA,NA
"377","mesos",0.742087330076719,0.164934913622171,NA,NA
"378","META-SHARE",0.729410536186234,0.10752706627048,NA,NA
"379","metadata",0.778060266513708,0.114130118794062,NA,NA
"380","mifos-head",0.79118985623481,0.166296922634985,NA,NA
"381","MikuMikuStudio",0.713023015776321,0.207794453452335,NA,NA
"382","MineChem",0.724719995675068,0.196518569657009,NA,NA
"383","Minecraft-CommandsEX",0.768500726018982,0.153718859962944,NA,NA
"384","mingw-w64",0.629260190307767,0.0832053121651988,NA,NA
"385","mktc-platform",0.777673016168527,0.127237175068687,NA,NA
"386","mlt",0.701709947655911,0.169961286784666,NA,NA
"387","moai-dev",0.824183531707657,0.144930689640802,NA,NA
"388","mobicents",0.73364099384149,0.162200525006033,NA,NA
"389","modx",NA,NA,NA,NA
"390","molgenis_apps-legacy",0.774805142796352,0.125558997017534,NA,NA
"391","mona",0.800940306033818,0.0938529674679001,NA,NA
"392","monodroid-samples",0.8102144919668,0.111585320593376,NA,NA
"393","morphia",0.808368172907946,0.161506872490243,NA,NA
"394","MosesLabelFeats",0.733434498449603,0.147188712647674,NA,NA
"395","motech-server-pillreminder-0",0.777530712201785,0.192410694827332,NA,NA
"396","mozilla",0.721930096467406,0.0682240722352222,NA,NA
"397","mpicbg",0.755602076291228,0.199766158450837,NA,NA
"398","mucommander",0.771794024822195,0.157084887766222,NA,NA
"399","munin",0.708546739284234,0.0759067976723284,NA,NA
"400","mupdf",0.722858337482378,0.191844238757822,NA,NA
"401","mupen64plus-ae",0.818945691243198,0.102485018573132,NA,NA
"402","mwlib",0.707656331327161,0.178255047965807,NA,NA
"403","my_OpenPilot_mods",0.715347730782642,0.140692141484731,NA,NA
"404","my-openssh",0.727613441335015,0.167943173697449,NA,NA
"405","myfaces",0.731858111541358,0.15381949353764,NA,NA
"406","myMed",0.755827099412144,0.188273835626226,NA,NA
"407","Nantes-1900-Maven",0.776470738181668,0.187541968835992,NA,NA
"408","nar-maven-plugin",0.839383820286262,0.11595604005164,NA,NA
"409","narya",0.733454087482574,0.149045363696821,NA,NA
"410","nativelibs4java",0.86549693508548,0.0589644315858879,NA,NA
"411","navit-webos",0.674637641325615,0.220271194502755,NA,NA
"412","nci-term-browser",NA,NA,NA,NA
"413","NEFS",0.713020644016715,0.110614473156026,NA,NA
"414","neo4j-enterprise",0.824570821805323,0.123998935992123,NA,NA
"415","nessDB",0.805668538021874,0.145774501609887,NA,NA
"416","netboot",0.699626249740685,0.151637980353004,NA,NA
"417","netcdf-mirror",0.746174775928364,0.173574899812442,NA,NA
"418","NewsBlur",0.794873818403952,0.16683699267121,NA,NA
"419","nexus-core",0.771428708366664,0.142880889277791,NA,NA
"420","ngrinder",0.798463577355565,0.16561636752858,NA,NA
"421","nixos",0.743889512270226,0.0404690253140114,NA,NA
"422","nmap",0.779725026962622,0.0698502777860471,NA,NA
"423","NME",0.727370507557645,0.142105717742913,NA,NA
"424","nokogiri",0.808160369357752,0.141103456270234,NA,NA
"425","Nova_TM_CT0",0.762181590047239,0.189005319787094,NA,NA
"426","nqp",0.716773444124167,0.0788499601505984,NA,NA
"427","nutz",0.779759196572117,0.190639271517526,NA,NA
"428","nuxeo-core",0.764907424591324,0.0850620121675734,NA,NA
"429","odamex",0.678188844634355,0.214836912239501,NA,NA
"430","ode",0.701508856009634,0.156745573855673,NA,NA
"431","ogre",0.747909698521604,0.143482700906745,NA,NA
"432","ojs",0.769851962395779,0.155889113753759,NA,NA
"433","okapi",0.750342985348715,0.168175664527957,NA,NA
"434","olibc",0.913024424441037,0.0847700252490696,NA,NA
"435","olsrd",0.797853511433829,0.144362502173974,NA,NA
"436","omar",0.753224979334456,0.0558501905118813,NA,NA
"437","OmegaT",0.791562132275346,0.0971658724464352,NA,NA
"438","onebusaway-nyc",0.780371238915481,0.164281815970337,NA,NA
"439","opal",0.694626370923693,0.194420926787787,NA,NA
"440","Open-Transactions",0.86441110300224,0.133780937362919,NA,NA
"441","openafs-netbsd5",0.744921341479871,0.183808729704968,NA,NA
"442","openbabel",0.714952622946984,0.147277436062107,NA,NA
"443","OpenBabel-BFGS",0.702870334678277,0.140276622303277,NA,NA
"444","openbox_sdk",0.906981507382348,0.0436565142861672,NA,NA
"445","opencv",0.701597122607347,0.197092116687093,NA,NA
"446","OpenDSA",0.751281609511454,0.12709895862648,NA,NA
"447","opendylan",0.75056629440525,0.035195582821043,NA,NA
"448","openfire",0.732544329584995,0.106996989669345,NA,NA
"449","openflexo",NA,NA,NA,NA
